weight_class,title_fight,card_section,card_position,event_venue_country,red_age,blue_age,red_height,blue_height,red_reach,blue_reach,red_stance,blue_stance,red_prior_fights,blue_prior_fights,red_prior_wins,blue_prior_wins,red_prior_win_rate,blue_prior_win_rate,red_prior_finish_wins,blue_prior_finish_wins,red_prior_finish_rate,blue_prior_finish_rate,red_prior_avg_duration,blue_prior_avg_duration,red_days_since_last_fight,blue_days_since_last_fight,age_diff,height_diff,reach_diff,prior_fights_diff,prior_win_rate_diff,prior_finish_rate_diff,prior_avg_duration_diff,days_since_last_fight_diff,stance_matchup,y_red_win
WELTERWEIGHT,0,MAIN_CARD,2,Brazil,42.351813826146476,33.65092402464066,185.42,177.8,182.88,180.34,southpaw,orthodox,31.0,13.0,22.0,10.0,0.7096774193548387,0.7692307692307693,12.0,6.0,0.5454545454545454,0.6,12.648709677419355,10.903846153846153,140.0,168.0,8.700889801505816,7.619999999999976,2.539999999999992,18.0,-0.05955334987593053,-0.054545454545454564,1.7448635235732013,-28.0,southpaw_vs_orthodox,0
FLYWEIGHT,0,PRELIMS,6,Brazil,34.91581108829569,26.26694045174538,165.1,170.18,170.18,177.8,orthodox,orthodox,14.0,7.0,9.0,4.0,0.6428571428571429,0.5714285714285714,3.0,2.0,0.3333333333333333,0.5,11.558571428571428,13.782857142857141,259.0,91.0,8.64887063655031,-5.0800000000000125,-7.6200000000000045,7.0,0.07142857142857151,-0.16666666666666669,-2.2242857142857133,168.0,orthodox_vs_orthodox,0
WELTERWEIGHT,0,MAIN_CARD,5,USA,32.04106776180698,34.26967830253251,180.34,180.34,193.04,193.04,orthodox,orthodox,16.0,8.0,9.0,3.0,0.5625,0.375,7.0,1.0,0.7777777777777778,0.3333333333333333,9.514375,12.9,162.0,148.0,-2.2286105407255334,0.0,0.0,8.0,0.1875,0.4444444444444445,-3.385625000000001,14.0,orthodox_vs_orthodox,1
BANTAMWEIGHT,0,EARLY_PRELIMS,11,USA,30.67488021902806,40.21629021218344,170.18,167.64,177.8,172.72,orthodox,southpaw,1.0,6.0,0.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,15.0,8.299999999999999,190.0,476.0,-9.541409993155376,2.5400000000000205,5.0800000000000125,-5.0,-0.3333333333333333,0.0,6.700000000000001,-286.0,orthodox_vs_southpaw,1
FEATHERWEIGHT,0,EARLY_PRELIMS,10,USA,31.531827515400412,30.62012320328542,182.88,177.8,187.96,187.96,orthodox,orthodox,2.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,14.585,6.170000000000002,162.0,620.0,0.9117043121149919,5.079999999999984,0.0,1.0,0.5,0.0,8.415,-458.0,orthodox_vs_orthodox,1
MIDDLEWEIGHT,0,PRELIMS,9,USA,32.219028062970565,30.732375085557837,185.42,167.64,195.58,177.8,southpaw,orthodox,9.0,2.0,5.0,1.0,0.5555555555555556,0.5,5.0,0.0,1.0,0.0,8.477777777777778,15.0,148.0,142.0,1.486652977412728,17.78,17.78,7.0,0.05555555555555558,1.0,-6.522222222222222,6.0,southpaw_vs_orthodox,1
MIDDLEWEIGHT,0,PRELIMS,8,USA,30.4476386036961,33.39630390143737,182.88,185.42,185.42,198.12,orthodox,orthodox,1.0,4.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,9.43,7.425000000000001,211.0,358.0,-2.9486652977412717,-2.539999999999992,-12.700000000000017,-3.0,0.5,0.5,2.004999999999999,-147.0,orthodox_vs_orthodox,1
LIGHTWEIGHT,0,PRELIMS,7,USA,35.45242984257358,28.20807665982204,172.72,177.8,182.88,180.34,orthodox,orthodox,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.1999999999999993,15.0,162.0,176.0,7.244353182751539,-5.0800000000000125,2.539999999999992,-1.0,0.5,1.0,-13.8,-14.0,orthodox_vs_orthodox,1
BANTAMWEIGHT,0,PRELIMS,6,USA,25.36892539356605,29.609856262833677,180.34,172.72,182.88,175.26,switch,southpaw,3.0,8.0,3.0,6.0,1.0,0.75,1.0,1.0,0.3333333333333333,0.16666666666666666,11.409999999999998,12.5425,736.0,169.0,-4.2409308692676255,7.6200000000000045,7.6200000000000045,-5.0,0.25,0.16666666666666666,-1.132500000000002,567.0,switch_vs_southpaw,1
WELTERWEIGHT,0,MAIN_CARD,4,USA,32.59411362080767,31.964407939767284,190.5,182.88,203.2,181.61,orthodox,orthodox,21.0,12.0,14.0,9.0,0.6666666666666666,0.75,6.0,6.0,0.42857142857142855,0.6666666666666666,11.381428571428572,11.094999999999999,476.0,190.0,0.6297056810403845,7.6200000000000045,21.589999999999975,9.0,-0.08333333333333337,-0.23809523809523808,0.2864285714285728,286.0,orthodox_vs_orthodox,1
LIGHTWEIGHT,0,MAIN_CARD,3,USA,30.836413415468858,31.994524298425734,177.8,175.26,182.88,177.8,southpaw,orthodox,16.0,6.0,11.0,5.0,0.6875,0.8333333333333334,6.0,0.0,0.5454545454545454,0.0,8.995625,15.0,134.0,204.0,-1.1581108829568763,2.5400000000000205,5.079999999999984,10.0,-0.14583333333333337,0.5454545454545454,-6.004375,-70.0,southpaw_vs_orthodox,1
W_STRAWWEIGHT,1,MAIN_CARD,2,USA,30.56536618754278,32.55304585900068,162.56,167.64,160.02,166.37,switch,orthodox,4.0,13.0,4.0,10.0,1.0,0.7692307692307693,2.0,2.0,0.5,0.2,8.594999999999999,18.976923076923075,190.0,148.0,-1.9876796714579044,-5.079999999999984,-6.349999999999994,-9.0,0.23076923076923073,0.3,-10.381923076923076,42.0,switch_vs_orthodox,1
MIDDLEWEIGHT,1,MAIN_CARD,1,USA,30.625598904859686,42.85284052019165,193.04,182.88,203.2,185.42,switch,southpaw,7.0,12.0,7.0,9.0,1.0,0.75,3.0,7.0,0.42857142857142855,0.7777777777777778,14.574285714285713,13.863333333333335,155.0,204.0,-12.227241615331963,10.159999999999997,17.78,-5.0,0.25,-0.34920634920634924,0.7109523809523779,-49.0,switch_vs_southpaw,1
MIDDLEWEIGHT,0,PRELIMS,7,,24.17248459958932,28.427104722792606,187.96,190.5,190.5,187.96,orthodox,southpaw,2.0,5.0,2.0,4.0,1.0,0.8,2.0,3.0,1.0,0.75,6.004999999999999,8.628,134.0,643.0,-4.254620123203285,-2.539999999999992,2.539999999999992,-3.0,0.19999999999999996,0.25,-2.623000000000001,-509.0,orthodox_vs_southpaw,1
HEAVYWEIGHT,0,PRELIMS,8,,34.30527036276523,25.097878165639973,190.5,190.5,198.12,198.12,orthodox,orthodox,9.0,2.0,4.0,1.0,0.4444444444444444,0.5,2.0,1.0,0.5,1.0,12.408888888888889,4.530000000000001,168.0,147.0,9.207392197125255,0.0,0.0,7.0,-0.05555555555555558,-0.5,7.878888888888888,21.0,orthodox_vs_orthodox,1
FEATHERWEIGHT,0,PRELIMS,10,,30.001368925393567,29.7741273100616,177.8,175.26,185.42,182.88,southpaw,switch,3.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,11.316666666666668,12.98,168.0,185.0,0.22724161533196607,2.5400000000000205,2.539999999999992,2.0,-0.6666666666666667,0.0,-1.6633333333333322,-17.0,southpaw_vs_switch,1
FEATHERWEIGHT,0,PRELIMS,11,,30.442162902121833,26.817248459958932,182.88,172.72,198.12,181.61,switch,switch,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,14.6,,213.0,,3.6249144421629005,10.159999999999997,16.50999999999999,1.0,1.0,1.0,,,switch_vs_switch,0
WELTERWEIGHT,0,PRELIMS,12,,27.266255989048595,23.531827515400412,177.8,177.8,182.88,187.96,orthodox,orthodox,1.0,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,15.0,15.0,134.0,154.0,3.734428473648183,0.0,-5.0800000000000125,-2.0,0.33333333333333337,0.0,0.0,-20.0,orthodox_vs_orthodox,1
LIGHTWEIGHT,0,PRELIMS,9,,26.652977412731005,27.772758384668034,190.5,182.88,198.12,190.5,southpaw,southpaw,5.0,1.0,3.0,1.0,0.6,1.0,2.0,1.0,0.6666666666666666,1.0,11.952000000000002,4.579999999999998,140.0,192.0,-1.119780971937029,7.6200000000000045,7.6200000000000045,4.0,-0.4,-0.33333333333333337,7.372000000000003,-52.0,southpaw_vs_southpaw,1
FEATHERWEIGHT,0,MAIN_CARD,5,,26.023271731690624,29.83983572895277,177.8,170.18,182.88,176.53,switch,orthodox,3.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.6666666666666666,0.0,9.566666666666666,2.4799999999999995,287.0,206.0,-3.816563997262147,7.6200000000000045,6.349999999999994,2.0,1.0,0.6666666666666666,7.086666666666667,81.0,switch_vs_orthodox,1
BANTAMWEIGHT,0,PRELIMS,6,,25.51129363449692,24.71731690622861,167.64,172.72,180.34,182.88,orthodox,orthodox,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,15.0,0.7699999999999996,224.0,942.0,0.7939767282683086,-5.0800000000000125,-2.539999999999992,0.0,-1.0,-1.0,14.23,-718.0,orthodox_vs_orthodox,0
Other,0,MAIN_CARD,2,,29.251197809719372,36.2217659137577,167.64,172.72,172.72,182.88,orthodox,orthodox,2.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,9.2,3.95,217.0,147.0,-6.970568104038328,-5.0800000000000125,-10.159999999999997,1.0,0.5,1.0,5.249999999999999,70.0,orthodox_vs_orthodox,1
LIGHT_HEAVYWEIGHT,0,MAIN_CARD,3,,26.209445585215605,27.742642026009584,185.42,190.5,190.5,190.5,southpaw,orthodox,7.0,4.0,4.0,3.0,0.5714285714285714,0.75,3.0,2.0,0.75,0.6666666666666666,8.194285714285714,10.9025,154.0,112.0,-1.5331964407939793,-5.0800000000000125,0.0,3.0,-0.1785714285714286,0.08333333333333337,-2.708214285714286,42.0,southpaw_vs_orthodox,0
FLYWEIGHT,1,MAIN_CARD,1,,35.58110882956879,32.199863107460644,162.56,165.1,165.1,172.72,southpaw,orthodox,18.0,7.0,15.0,6.0,0.8333333333333334,0.8571428571428571,6.0,4.0,0.4,0.6666666666666666,11.860555555555555,10.832857142857142,245.0,140.0,3.3812457221081473,-2.539999999999992,-7.6200000000000045,11.0,-0.023809523809523725,-0.2666666666666666,1.0276984126984132,105.0,southpaw_vs_orthodox,0
Other,0,MAIN_CARD,4,,30.04791238877481,29.412731006160165,182.88,170.18,182.88,170.18,orthodox,orthodox,4.0,0.0,2.0,0.0,0.5,0.0,2.0,0.0,1.0,0.0,5.8425,,147.0,,0.6351813826146469,12.699999999999989,12.699999999999989,4.0,0.5,1.0,,,orthodox_vs_orthodox,1
WELTERWEIGHT,0,PRELIMS,9,Other,35.70431211498973,29.95482546201232,182.88,182.88,182.88,181.61,orthodox,orthodox,2.0,4.0,1.0,3.0,0.5,0.75,0.0,2.0,0.0,0.6666666666666666,7.94,10.0,140.0,175.0,5.749486652977414,0.0,1.2699999999999818,-2.0,-0.25,-0.6666666666666666,-2.0599999999999996,-35.0,orthodox_vs_orthodox,0
W_FLYWEIGHT,0,PRELIMS,12,Other,31.509924709103355,30.899383983572896,170.18,167.64,165.1,175.26,orthodox,orthodox,3.0,3.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,13.14,12.626666666666665,287.0,189.0,0.6105407255304591,2.5400000000000205,-10.159999999999997,0.0,-0.3333333333333333,-1.0,0.5133333333333354,98.0,orthodox_vs_orthodox,1
W_STRAWWEIGHT,0,PRELIMS,11,Other,24.095824777549623,35.110198494182065,154.94,160.02,154.94,163.83,orthodox,orthodox,1.0,13.0,1.0,6.0,1.0,0.46153846153846156,0.0,2.0,0.0,0.3333333333333333,15.0,12.58,119.0,28.0,-11.014373716632441,-5.0800000000000125,-8.890000000000015,-12.0,0.5384615384615384,-0.3333333333333333,2.42,91.0,orthodox_vs_orthodox,0
FLYWEIGHT,0,PRELIMS,10,Other,26.910335386721425,36.380561259411365,162.56,170.18,175.26,172.72,orthodox,orthodox,4.0,1.0,3.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,15.0,15.0,70.0,154.0,-9.47022587268994,-7.6200000000000045,2.539999999999992,3.0,0.75,0.0,0.0,-84.0,orthodox_vs_orthodox,1
WELTERWEIGHT,0,PRELIMS,8,Other,25.51129363449692,31.50718685831622,180.34,180.34,185.42,189.23,orthodox,switch,12.0,3.0,8.0,1.0,0.6666666666666666,0.3333333333333333,5.0,0.0,0.625,0.0,10.659999999999998,15.0,140.0,580.0,-5.9958932238193015,0.0,-3.8100000000000023,9.0,0.3333333333333333,0.625,-4.340000000000002,-440.0,orthodox_vs_switch,1
LIGHTWEIGHT,0,PRELIMS,7,Other,24.76659822039699,25.749486652977414,190.5,177.8,195.58,185.42,southpaw,orthodox,4.0,0.0,2.0,0.0,0.5,0.0,2.0,0.0,1.0,0.0,6.187499999999999,,315.0,,-0.9828884325804239,12.699999999999989,10.160000000000025,4.0,0.5,1.0,,,southpaw_vs_orthodox,1
FEATHERWEIGHT,0,PRELIMS,6,Other,31.457905544147845,29.10335386721424,170.18,172.72,185.42,172.72,orthodox,orthodox,4.0,5.0,3.0,3.0,0.75,0.6,0.0,1.0,0.0,0.3333333333333333,15.0,12.870000000000001,245.0,168.0,2.354551676933607,-2.539999999999992,12.699999999999989,-1.0,0.15000000000000002,-0.3333333333333333,2.129999999999999,77.0,orthodox_vs_orthodox,0
LIGHTWEIGHT,0,MAIN_CARD,5,Other,28.396988364134156,31.5564681724846,170.18,172.72,180.34,180.34,orthodox,orthodox,1.0,4.0,1.0,3.0,1.0,0.75,0.0,3.0,0.0,1.0,15.0,5.3125,140.0,308.0,-3.1594798083504436,-2.539999999999992,0.0,-3.0,0.25,-1.0,9.6875,-168.0,orthodox_vs_orthodox,1
HEAVYWEIGHT,0,MAIN_CARD,4,Other,30.20123203285421,34.6611909650924,182.88,185.42,184.15,190.5,southpaw,orthodox,2.0,10.0,0.0,5.0,0.0,0.5,0.0,4.0,0.0,0.8,8.565,4.247,127.0,364.0,-4.459958932238191,-2.539999999999992,-6.349999999999994,-8.0,-0.5,-0.8,4.318,-237.0,southpaw_vs_orthodox,0
W_STRAWWEIGHT,0,MAIN_CARD,3,Other,34.35455167693361,30.68583162217659,160.02,165.1,162.56,160.02,orthodox,orthodox,10.0,4.0,5.0,4.0,0.5,1.0,0.0,0.0,0.0,0.0,13.502,15.0,259.0,259.0,3.6687200547570207,-5.079999999999984,2.539999999999992,6.0,-0.5,0.0,-1.4979999999999993,0.0,orthodox_vs_orthodox,0
LIGHT_HEAVYWEIGHT,0,MAIN_CARD,2,Other,23.969883641341546,24.999315537303218,187.96,182.88,187.96,187.96,orthodox,southpaw,4.0,4.0,3.0,2.0,0.75,0.5,3.0,2.0,1.0,1.0,6.419999999999999,6.2675,161.0,147.0,-1.0294318959616717,5.0800000000000125,0.0,0.0,0.25,0.0,0.15249999999999897,14.0,orthodox_vs_southpaw,1
LIGHTWEIGHT,0,MAIN_CARD,1,Other,35.827515400410675,30.023271731690624,180.34,182.88,177.8,190.5,orthodox,switch,13.0,13.0,9.0,9.0,0.6923076923076923,0.6923076923076923,5.0,8.0,0.5555555555555556,0.8888888888888888,12.021538461538462,8.712307692307691,168.0,140.0,5.804243668720051,-2.539999999999992,-12.699999999999989,0.0,0.0,-0.33333333333333326,3.309230769230771,28.0,orthodox_vs_switch,0
W_FLYWEIGHT,0,MAIN_CARD,3,USA,25.00205338809035,33.70294318959617,170.18,167.64,172.72,175.26,orthodox,orthodox,4.0,4.0,3.0,2.0,0.75,0.5,3.0,1.0,1.0,0.5,9.7425,11.1675,238.0,196.0,-8.70088980150582,2.5400000000000205,-2.539999999999992,0.0,0.25,0.5,-1.4250000000000007,42.0,orthodox_vs_orthodox,1
FLYWEIGHT,0,PRELIMS,13,USA,25.45927446954141,24.331279945242983,167.64,172.72,165.1,176.53,orthodox,orthodox,5.0,3.0,2.0,1.0,0.4,0.3333333333333333,1.0,0.0,0.5,0.0,11.735999999999999,10.976666666666665,168.0,189.0,1.1279945242984262,-5.0800000000000125,-11.430000000000007,2.0,0.06666666666666671,0.5,0.7593333333333341,-21.0,orthodox_vs_orthodox,0
W_BANTAMWEIGHT,0,PRELIMS,12,USA,28.555783709787818,28.985626283367555,180.34,170.18,182.88,170.18,orthodox,orthodox,5.0,1.0,4.0,0.0,0.8,0.0,4.0,0.0,1.0,0.0,6.888,7.920000000000002,140.0,185.0,-0.4298425735797373,10.159999999999997,12.699999999999989,4.0,0.8,1.0,-1.0320000000000018,-45.0,orthodox_vs_orthodox,1
BANTAMWEIGHT,0,PRELIMS,11,USA,28.908966461327857,29.097878165639973,170.18,167.64,172.72,172.72,southpaw,orthodox,4.0,4.0,3.0,2.0,0.75,0.5,0.0,0.0,0.0,0.0,15.0,15.0,182.0,287.0,-0.18891170431211535,2.5400000000000205,0.0,0.0,0.25,0.0,0.0,-105.0,southpaw_vs_orthodox,0
LIGHT_HEAVYWEIGHT,0,PRELIMS,10,USA,29.845311430527037,33.765913757700204,182.88,190.5,190.5,200.66,orthodox,orthodox,8.0,2.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,10.51,12.850000000000001,126.0,21.0,-3.9206023271731674,-7.6200000000000045,-10.159999999999997,6.0,0.5,0.0,-2.3400000000000016,105.0,orthodox_vs_orthodox,1
LIGHTWEIGHT,0,PRELIMS,9,USA,36.46269678302532,36.37782340862423,172.72,175.26,180.34,175.26,southpaw,orthodox,33.0,9.0,20.0,6.0,0.6060606060606061,0.6666666666666666,12.0,3.0,0.6,0.5,9.751212121212122,14.041111111111112,196.0,196.0,0.08487337440109144,-2.539999999999992,5.0800000000000125,24.0,-0.06060606060606055,0.09999999999999998,-4.28989898989899,0.0,southpaw_vs_orthodox,0
BANTAMWEIGHT,0,PRELIMS,8,USA,35.38672142368241,26.77344284736482,160.02,167.64,167.64,175.26,orthodox,orthodox,16.0,3.0,10.0,3.0,0.625,1.0,6.0,3.0,0.6,1.0,13.27,9.756666666666666,357.0,336.0,8.61327857631759,-7.619999999999976,-7.6200000000000045,13.0,-0.375,-0.4,3.5133333333333336,21.0,orthodox_vs_orthodox,1
WELTERWEIGHT,0,PRELIMS,7,USA,35.98631074606434,33.125256673511295,187.96,185.42,190.5,187.96,orthodox,southpaw,20.0,1.0,11.0,1.0,0.55,1.0,7.0,0.0,0.6363636363636364,0.0,9.500499999999999,15.0,70.0,199.0,2.8610540725530456,2.5400000000000205,2.539999999999992,19.0,-0.44999999999999996,0.6363636363636364,-5.499500000000001,-129.0,orthodox_vs_southpaw,0
LIGHTWEIGHT,0,MAIN_CARD,6,USA,27.923340177960302,32.440793976728266,175.26,177.8,180.34,191.77,orthodox,orthodox,8.0,13.0,2.0,6.0,0.25,0.46153846153846156,2.0,5.0,1.0,0.8333333333333334,11.12,7.121538461538462,140.0,392.0,-4.5174537987679635,-2.5400000000000205,-11.430000000000007,-5.0,-0.21153846153846156,0.16666666666666663,3.9984615384615374,-252.0,orthodox_vs_orthodox,1
FLYWEIGHT,0,MAIN_CARD,5,USA,27.808350444900753,26.532511978097194,165.1,162.56,170.18,160.02,orthodox,orthodox,3.0,10.0,3.0,6.0,1.0,0.6,2.0,2.0,0.6666666666666666,0.3333333333333333,9.183333333333332,14.346,189.0,210.0,1.2758384668035596,2.539999999999992,10.159999999999997,-7.0,0.4,0.3333333333333333,-5.162666666666668,-21.0,orthodox_vs_orthodox,0
LIGHTWEIGHT,0,MAIN_CARD,4,USA,28.197125256673512,34.502395619438744,182.88,172.72,185.42,180.34,southpaw,southpaw,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,185.0,189.0,-6.305270362765231,10.159999999999997,5.079999999999984,0.0,1.0,0.0,0.0,-4.0,southpaw_vs_southpaw,1
WELTERWEIGHT,0,MAIN_CARD,2,USA,38.12457221081451,26.360027378507873,177.8,185.42,182.88,185.42,southpaw,orthodox,31.0,2.0,19.0,1.0,0.6129032258064516,0.5,6.0,1.0,0.3157894736842105,1.0,12.386129032258065,8.39,224.0,154.0,11.76454483230664,-7.619999999999976,-2.539999999999992,29.0,0.11290322580645162,-0.6842105263157895,3.9961290322580645,70.0,southpaw_vs_orthodox,1
LIGHT_HEAVYWEIGHT,0,MAIN_CARD,1,USA,30.39835728952772,36.97467488021903,190.5,187.96,200.66,198.12,orthodox,orthodox,15.0,13.0,11.0,8.0,0.7333333333333333,0.6153846153846154,3.0,4.0,0.2727272727272727,0.5,11.636,12.690769230769233,105.0,91.0,-6.576317590691307,2.539999999999992,2.539999999999992,2.0,0.11794871794871786,-0.2272727272727273,-1.0547692307692333,14.0,orthodox_vs_orthodox,0
FEATHERWEIGHT,0,EARLY_PRELIMS,12,USA,25.582477754962355,23.42778918548939,177.8,177.8,177.8,182.88,orthodox,switch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.154688569472963,0.0,-5.079999999999984,0.0,0.0,0.0,,,orthodox_vs_switch,0
BANTAMWEIGHT,0,EARLY_PRELIMS,11,USA,32.049281314168375,25.804243668720055,172.72,172.72,190.5,177.8,southpaw,southpaw,4.0,3.0,2.0,2.0,0.5,0.6666666666666666,0.0,1.0,0.0,0.5,14.370000000000001,14.633333333333333,119.0,210.0,6.2450376454483205,0.0,12.699999999999989,1.0,-0.16666666666666663,-0.5,-0.26333333333333186,-91.0,southpaw_vs_southpaw,1
BANTAMWEIGHT,0,PRELIMS,9,USA,25.861738535249827,26.60643394934976,170.18,175.26,172.72,175.26,orthodox,switch,2.0,2.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,15.0,9.26,147.0,203.0,-0.7446954140999331,-5.079999999999984,-2.539999999999992,0.0,0.5,0.0,5.74,-56.0,orthodox_vs_switch,0
WELTERWEIGHT,0,PRELIMS,8,USA,29.481177275838466,25.861738535249827,180.34,182.88,182.88,195.58,orthodox,orthodox,9.0,0.0,6.0,0.0,0.6666666666666666,0.0,2.0,0.0,0.3333333333333333,0.0,11.752222222222223,,119.0,,3.619438740588638,-2.539999999999992,-12.700000000000017,9.0,0.6666666666666666,0.3333333333333333,,,orthodox_vs_orthodox,0
MIDDLEWEIGHT,0,PRELIMS,6,USA,27.50718685831622,33.68104038329911,182.88,187.96,187.96,186.69,orthodox,orthodox,4.0,12.0,2.0,8.0,0.5,0.6666666666666666,2.0,5.0,1.0,0.625,11.5475,10.987499999999999,189.0,84.0,-6.173853524982892,-5.0800000000000125,1.2700000000000102,-8.0,-0.16666666666666663,0.375,0.5600000000000005,105.0,orthodox_vs_orthodox,1
HEAVYWEIGHT,0,MAIN_CARD,5,USA,35.00068446269678,37.53319644079398,190.5,177.8,200.66,186.69,orthodox,orthodox,18.0,12.0,13.0,7.0,0.7222222222222222,0.5833333333333334,10.0,5.0,0.7692307692307693,0.7142857142857143,9.642222222222223,7.414166666666667,98.0,182.0,-2.5325119780971974,12.699999999999989,13.969999999999999,6.0,0.13888888888888884,0.05494505494505497,2.2280555555555566,-84.0,orthodox_vs_orthodox,1
FEATHERWEIGHT,0,MAIN_CARD,4,USA,28.97741273100616,28.50924024640657,172.72,170.18,177.8,180.34,orthodox,orthodox,8.0,6.0,6.0,5.0,0.75,0.8333333333333334,3.0,3.0,0.5,0.6,9.42375,10.081666666666665,210.0,231.0,0.4681724845995916,2.539999999999992,-2.539999999999992,2.0,-0.08333333333333337,-0.09999999999999998,-0.6579166666666652,-21.0,orthodox_vs_orthodox,0
HEAVYWEIGHT,0,MAIN_CARD,3,USA,28.06297056810404,26.154688569472963,195.58,182.88,203.2,187.96,orthodox,southpaw,4.0,1.0,2.0,0.0,0.5,0.0,2.0,0.0,1.0,0.0,7.750000000000001,2.1700000000000004,203.0,126.0,1.9082819986310753,12.700000000000017,15.23999999999998,3.0,0.5,1.0,5.58,77.0,orthodox_vs_southpaw,0
W_FLYWEIGHT,1,MAIN_CARD,2,USA,31.923340177960302,31.1129363449692,165.1,175.26,168.91,172.72,southpaw,orthodox,9.0,8.0,7.0,6.0,0.7777777777777778,0.75,3.0,0.0,0.42857142857142855,0.0,17.147777777777776,15.000000000000002,182.0,98.0,0.8104038329911027,-10.159999999999997,-3.8100000000000023,1.0,0.02777777777777779,0.42857142857142855,2.1477777777777742,84.0,southpaw_vs_orthodox,1
LIGHT_HEAVYWEIGHT,1,MAIN_CARD,1,USA,32.558521560574945,30.119096509240247,193.04,193.04,214.63,195.58,orthodox,southpaw,21.0,6.0,19.0,6.0,0.9047619047619048,1.0,10.0,4.0,0.5263157894736842,0.6666666666666666,15.011904761904763,6.461666666666666,217.0,113.0,2.4394250513346982,0.0,19.049999999999983,15.0,-0.09523809523809523,-0.14035087719298245,8.550238095238097,104.0,orthodox_vs_southpaw,1
W_FLYWEIGHT,0,PRELIMS,7,USA,36.53661875427789,30.989733059548254,165.1,167.64,170.18,176.53,orthodox,orthodox,7.0,4.0,3.0,3.0,0.42857142857142855,0.75,2.0,0.0,0.6666666666666666,0.0,14.527142857142858,15.0,189.0,154.0,5.546885694729635,-2.539999999999992,-6.349999999999994,3.0,-0.32142857142857145,0.6666666666666666,-0.4728571428571424,35.0,orthodox_vs_orthodox,1
FEATHERWEIGHT,0,PRELIMS,12,,31.978097193702943,31.63586584531143,175.26,175.26,186.69,182.88,orthodox,orthodox,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.48,,171.0,,0.3422313483915147,0.0,3.8100000000000023,1.0,1.0,1.0,,,orthodox_vs_orthodox,1
BANTAMWEIGHT,0,PRELIMS,11,,27.926078028747433,28.32580424366872,170.18,165.1,175.26,175.26,orthodox,orthodox,5.0,1.0,3.0,1.0,0.6,1.0,1.0,1.0,0.3333333333333333,1.0,12.099999999999998,12.269999999999998,539.0,164.0,-0.39972621492128724,5.0800000000000125,0.0,4.0,-0.4,-0.6666666666666667,-0.16999999999999993,375.0,orthodox_vs_orthodox,1
W_BANTAMWEIGHT,0,PRELIMS,10,,39.3347022587269,37.869952087611225,167.64,170.18,163.83,166.37,orthodox,orthodox,10.0,7.0,5.0,4.0,0.5,0.5714285714285714,3.0,0.0,0.6,0.0,8.012,12.861428571428572,700.0,119.0,1.464750171115675,-2.5400000000000205,-2.539999999999992,3.0,-0.0714285714285714,0.6,-4.849428571428572,581.0,orthodox_vs_orthodox,1
BANTAMWEIGHT,0,PRELIMS,9,,27.753593429158112,25.82067077344285,177.8,172.72,190.5,175.26,southpaw,orthodox,4.0,2.0,3.0,1.0,0.75,0.5,2.0,0.0,0.6666666666666666,0.0,10.98,15.0,287.0,189.0,1.932922655715263,5.0800000000000125,15.240000000000009,2.0,0.25,0.6666666666666666,-4.02,98.0,southpaw_vs_orthodox,1
W_FLYWEIGHT,0,PRELIMS,8,,31.783709787816566,25.61806981519507,165.1,172.72,163.83,171.45,orthodox,orthodox,4.0,6.0,2.0,2.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,15.0,13.555,727.0,175.0,6.165639972621495,-7.6200000000000045,-7.619999999999976,-2.0,0.16666666666666669,0.0,1.4450000000000003,552.0,orthodox_vs_orthodox,1
FEATHERWEIGHT,0,PRELIMS,7,,26.00684462696783,35.449691991786445,172.72,172.72,177.8,172.72,southpaw,orthodox,6.0,23.0,6.0,14.0,1.0,0.6086956521739131,2.0,5.0,0.3333333333333333,0.35714285714285715,14.06,12.34695652173913,203.0,252.0,-9.442847364818615,0.0,5.0800000000000125,-17.0,0.3913043478260869,-0.023809523809523836,1.71304347826087,-49.0,southpaw_vs_orthodox,1
